unique_id,metric,value,taxonomic_resolution,spatial_resolution,metric_class,influence_of_disturbance,ref_median,bound,metric_bde,upper,lower,score
west_106_x_2015,hbi,6.17355371900827,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_106_x_2016,hbi,6.37226277372263,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_106_x_2017,hbi,7.26811594202899,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_107_x_2014,hbi,5.90434782608696,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_107_x_2015,hbi,6.08421052631579,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_108_x_2014,hbi,6.07142857142857,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_108_x_2015,hbi,5.90654205607477,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_108_x_2016,hbi,5.62650602409639,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,31.553239986975
west_108_x_2017,hbi,6.07017543859649,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_109_x_2014,hbi,5.63478260869565,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,30.4347826086956
west_109_x_2015,hbi,5.75961538461539,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,13.5654885654885
west_109_x_2016,hbi,5.08256880733945,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,100
west_109_x_2017,hbi,6.17543859649123,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_110_r_2017,hbi,6.06299212598425,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_110_x_2016,hbi,5.10810810810811,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,100
west_110_x_2017,hbi,5.89795918367347,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,0
west_114_r_2016,hbi,5.08181818181818,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,100
west_ajc_x_2016,hbi,5.07079646017699,family,sep,tolerance,increase,5.12,5.86,76.09,5.86,5.12,100
west_101_x_2014,pct_cote,10.5882352941176,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,36.2352941176471
west_101_x_2015,pct_cote,2.63157894736842,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,4.08718766613503
west_101_x_2016,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_101_x_2017,pct_cote,1.85185185185185,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0.93677515899738
west_102_x_2014,pct_cote,8.25688073394496,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,26.8156797331109
west_102_x_2015,pct_cote,12.8712871287129,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,45.4597459745975
west_102_x_2016,pct_cote,0.757575757575758,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_102_x_2017,pct_cote,0.909090909090909,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_103_x_2014,pct_cote,1.96078431372549,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,1.37690631808279
west_103_x_2015,pct_cote,8.91089108910891,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,29.4581458145815
west_103_x_2016,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_103_x_2017,pct_cote,4.67289719626168,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,12.3349381667139
west_104_x_2014,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_104_x_2015,pct_cote,10.4477611940299,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,35.6677219960802
west_104_x_2016,pct_cote,3.77358490566038,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,8.70135315418334
west_104_x_2017,pct_cote,17.2413793103448,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,63.1166840822013
west_105_x_2014,pct_cote,3.44827586206897,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,7.38697318007663
west_105_x_2015,pct_cote,3.36134453781513,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,7.03573550632374
west_105_x_2016,pct_cote,2.72727272727273,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,4.47382920110193
west_105_x_2017,pct_cote,13.4453781512605,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,47.7793056616586
west_106_x_2014,pct_cote,2.5,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,3.55555555555556
west_106_x_2015,pct_cote,2.45901639344262,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,3.3899652260308
west_106_x_2016,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_106_x_2017,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_107_x_2014,pct_cote,0.869565217391304,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_107_x_2015,pct_cote,1.05263157894737,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_108_x_2014,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_108_x_2015,pct_cote,0.934579439252336,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_108_x_2016,pct_cote,2.40963855421687,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,3.19045880491664
west_108_x_2017,pct_cote,0,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_109_x_2014,pct_cote,1.73913043478261,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0.481335090030742
west_109_x_2015,pct_cote,4.80769230769231,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,12.8795648795649
west_109_x_2016,pct_cote,0.91743119266055,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_109_x_2017,pct_cote,0.87719298245614,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_110_r_2017,pct_cote,0.78740157480315,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0
west_110_x_2016,pct_cote,2.7027027027027,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,4.37455637455637
west_110_x_2017,pct_cote,6.12244897959184,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,18.1917130488559
west_114_r_2016,pct_cote,3.63636363636364,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,8.14692378328742
west_ajc_x_2016,pct_cote,1.76991150442478,family,sep,composition,decrease,26.37,1.62,80.43,26.37,1.62,0.605703048180924
west_101_x_2014,pct_ept_rich_no_tol,6.66666666666667,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_101_x_2015,pct_ept_rich_no_tol,23.0769230769231,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,79.9383868558626
west_101_x_2016,pct_ept_rich_no_tol,20,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,42.5970873786408
west_101_x_2017,pct_ept_rich_no_tol,14.2857142857143,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_102_x_2014,pct_ept_rich_no_tol,21.4285714285714,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,59.9341192787795
west_102_x_2015,pct_ept_rich_no_tol,33.3333333333333,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_102_x_2016,pct_ept_rich_no_tol,16.6666666666667,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,2.14401294498381
west_102_x_2017,pct_ept_rich_no_tol,25,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_103_x_2014,pct_ept_rich_no_tol,33.3333333333333,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_103_x_2015,pct_ept_rich_no_tol,21.4285714285714,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,59.9341192787795
west_103_x_2016,pct_ept_rich_no_tol,25,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_103_x_2017,pct_ept_rich_no_tol,33.3333333333333,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_104_x_2014,pct_ept_rich_no_tol,10,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_104_x_2015,pct_ept_rich_no_tol,30,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_104_x_2016,pct_ept_rich_no_tol,20,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,42.5970873786408
west_104_x_2017,pct_ept_rich_no_tol,26.6666666666667,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_105_x_2014,pct_ept_rich_no_tol,25,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_105_x_2015,pct_ept_rich_no_tol,25,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_105_x_2016,pct_ept_rich_no_tol,37.5,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_105_x_2017,pct_ept_rich_no_tol,14.2857142857143,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_106_x_2014,pct_ept_rich_no_tol,14.2857142857143,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_106_x_2015,pct_ept_rich_no_tol,10,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_106_x_2016,pct_ept_rich_no_tol,0,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_106_x_2017,pct_ept_rich_no_tol,0,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_107_x_2014,pct_ept_rich_no_tol,28.5714285714286,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_107_x_2015,pct_ept_rich_no_tol,28.5714285714286,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_108_x_2014,pct_ept_rich_no_tol,14.2857142857143,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_108_x_2015,pct_ept_rich_no_tol,25,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_108_x_2016,pct_ept_rich_no_tol,22.2222222222222,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,69.5658036677454
west_108_x_2017,pct_ept_rich_no_tol,16.6666666666667,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,2.14401294498381
west_109_x_2014,pct_ept_rich_no_tol,42.8571428571429,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_109_x_2015,pct_ept_rich_no_tol,25,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_109_x_2016,pct_ept_rich_no_tol,20,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,42.5970873786408
west_109_x_2017,pct_ept_rich_no_tol,20,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,42.5970873786408
west_110_r_2017,pct_ept_rich_no_tol,14.2857142857143,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,0
west_110_x_2016,pct_ept_rich_no_tol,16.6666666666667,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,2.14401294498381
west_110_x_2017,pct_ept_rich_no_tol,16.6666666666667,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,2.14401294498381
west_114_r_2016,pct_ept_rich_no_tol,33.3333333333333,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_ajc_x_2016,pct_ept_rich_no_tol,40,family,sep,richness/diversity,decrease,24.73,16.49,63.04,24.73,16.49,100
west_101_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_101_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_101_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_101_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_102_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_102_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_102_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_102_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_103_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_103_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_103_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_103_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_104_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_104_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_104_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_104_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_105_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_105_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_105_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_105_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_106_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_106_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_106_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_106_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_107_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_107_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_108_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_108_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_108_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_108_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_109_x_2014,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_109_x_2015,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_109_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_109_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_110_r_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_110_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_110_x_2017,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_114_r_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_ajc_x_2016,rich_trichoptera,0,family,sep,richness/diversity,decrease,2,0.41,63.04,2,0.41,0
west_101_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_101_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_101_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_101_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_102_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_102_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_102_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_102_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_103_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_103_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_103_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_103_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_104_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_104_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_104_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_104_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_105_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_105_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_105_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_105_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_106_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_106_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_106_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_106_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_107_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_107_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_108_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_108_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_108_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_108_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_109_x_2014,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_109_x_2015,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_109_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_109_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_110_r_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_110_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_110_x_2017,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_114_r_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_ajc_x_2016,rich_collect,0,family,sep,ffg,decrease,8,4.62,78.26,8,4.62,0
west_101_x_2014,pct_cling,0,family,sep,habit,decrease,43.05,0,78.26,43.05,0,0
west_101_x_2015,pct_cling,3.50877192982456,family,sep,habit,decrease,43.05,0,78.26,43.05,0,8.15045744442407
west_101_x_2016,pct_cling,8.87096774193548,family,sep,habit,decrease,43.05,0,78.26,43.05,0,20.6061968453786
west_101_x_2017,pct_cling,29.6296296296296,family,sep,habit,decrease,43.05,0,78.26,43.05,0,68.8260850862477
west_102_x_2014,pct_cling,4.58715596330275,family,sep,habit,decrease,43.05,0,78.26,43.05,0,10.655414548903
west_102_x_2015,pct_cling,27.7227722772277,family,sep,habit,decrease,43.05,0,78.26,43.05,0,64.3966835707961
west_102_x_2016,pct_cling,24.2424242424242,family,sep,habit,decrease,43.05,0,78.26,43.05,0,56.3122514342027
west_102_x_2017,pct_cling,9.09090909090909,family,sep,habit,decrease,43.05,0,78.26,43.05,0,21.117094287826
west_103_x_2014,pct_cling,20.5882352941176,family,sep,habit,decrease,43.05,0,78.26,43.05,0,47.8240076518412
west_103_x_2015,pct_cling,35.6435643564356,family,sep,habit,decrease,43.05,0,78.26,43.05,0,82.795736019595
west_103_x_2016,pct_cling,44.1176470588235,family,sep,habit,decrease,43.05,0,78.26,43.05,0,100
west_103_x_2017,pct_cling,9.34579439252336,family,sep,habit,decrease,43.05,0,78.26,43.05,0,21.7091623519707
west_104_x_2014,pct_cling,8.10810810810811,family,sep,habit,decrease,43.05,0,78.26,43.05,0,18.8341651756286
west_104_x_2015,pct_cling,20.8955223880597,family,sep,habit,decrease,43.05,0,78.26,43.05,0,48.5377988108239
west_104_x_2016,pct_cling,53.7735849056604,family,sep,habit,decrease,43.05,0,78.26,43.05,0,100
west_104_x_2017,pct_cling,8.62068965517242,family,sep,habit,decrease,43.05,0,78.26,43.05,0,20.0248307901798
west_105_x_2014,pct_cling,1.72413793103448,family,sep,habit,decrease,43.05,0,78.26,43.05,0,4.00496615803597
west_105_x_2015,pct_cling,39.4957983193277,family,sep,habit,decrease,43.05,0,78.26,43.05,0,91.7440146790424
west_105_x_2016,pct_cling,70.9090909090909,family,sep,habit,decrease,43.05,0,78.26,43.05,0,100
west_105_x_2017,pct_cling,2.52100840336134,family,sep,habit,decrease,43.05,0,78.26,43.05,0,5.85600093696015
west_106_x_2014,pct_cling,0.833333333333333,family,sep,habit,decrease,43.05,0,78.26,43.05,0,1.93573364305072
west_106_x_2015,pct_cling,2.45901639344262,family,sep,habit,decrease,43.05,0,78.26,43.05,0,5.71200091392015
west_106_x_2016,pct_cling,0,family,sep,habit,decrease,43.05,0,78.26,43.05,0,0
west_106_x_2017,pct_cling,0,family,sep,habit,decrease,43.05,0,78.26,43.05,0,0
west_107_x_2014,pct_cling,9.56521739130435,family,sep,habit,decrease,43.05,0,78.26,43.05,0,22.21885572893
west_107_x_2015,pct_cling,9.47368421052632,family,sep,habit,decrease,43.05,0,78.26,43.05,0,22.006235099945
west_108_x_2014,pct_cling,0,family,sep,habit,decrease,43.05,0,78.26,43.05,0,0
west_108_x_2015,pct_cling,2.80373831775701,family,sep,habit,decrease,43.05,0,78.26,43.05,0,6.5127487055912
west_108_x_2016,pct_cling,2.40963855421687,family,sep,habit,decrease,43.05,0,78.26,43.05,0,5.59730210038761
west_108_x_2017,pct_cling,0,family,sep,habit,decrease,43.05,0,78.26,43.05,0,0
west_109_x_2014,pct_cling,1.73913043478261,family,sep,habit,decrease,43.05,0,78.26,43.05,0,4.03979195071454
west_109_x_2015,pct_cling,1.92307692307692,family,sep,habit,decrease,43.05,0,78.26,43.05,0,4.46707763780935
